realDep,routes,match,nTrans,wk,iv,wt,nwk,tiv,id,ntiv,aux,ov,tt,cost,tway,summer,realtime,HHcomp,oppo,male,female,white,visitor,engflu,age,income,disability,nonbinary,duration,dayofweek_Friday,dayofweek_Saturday,dayofweek_Sunday,dayofweek_Weekday,plan_couldhave,plan_known,plan_nonweb,plan_web,access_bike,access_drive,access_walk,egress_bike,egress_drive,egress_walk,worktype_fullO,worktype_fullT,worktype_partialT,worktype_unemp,worktype_unfixed,stu_K12,stu_full,stu_no,stu_part,choicerider_choicerider,choicerider_dependent,choicerider_potentially,purpose_HBEd,purpose_HBO,purpose_HBSh,purpose_HBSo,purpose_HBW,purpose_NHB
906.0,902,0.0,0.0,12.0,-2.0,6.0,0.0,2.0,184,0.0,12.0,18.0,20.0,20.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,7.5,0.0,0,-0.17877890602670363,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
935.0,122,1.0,0.0,18.0,-4.0,6.0,0.0,0.0,185,4.0,18.0,24.0,28.0,28.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,7.5,0.0,0,0.282177144523004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
903.0,902,0.0,0.0,24.0,-2.0,6.0,0.0,2.0,185,0.0,24.0,30.0,32.0,32.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,7.5,0.0,0,0.282177144523004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
906.0,122,1.0,0.0,4.0,-5.0,6.0,0.0,0.0,186,5.0,4.0,10.0,15.0,15.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0,2.024319427607767,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
903.0,902,0.0,0.0,9.0,-2.0,6.0,0.0,2.0,186,0.0,9.0,15.0,17.0,17.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0,2.024319427607767,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
910.0,122,1.0,0.0,10.0,-3.0,6.0,0.0,0.0,187,3.0,10.0,16.0,19.0,19.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,0.0,0,2.833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
938.0,902,0.0,0.0,8.0,-5.0,6.0,0.0,5.0,187,0.0,8.0,14.0,19.0,19.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,0.0,0,2.833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
900.0,122,1.0,0.0,9.0,-3.0,6.0,0.0,0.0,188,3.0,9.0,15.0,18.0,18.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,125.0,0.0,0,-2.1356087460596473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
915.0,902,0.0,0.0,11.0,-3.0,6.0,0.0,3.0,188,0.0,11.0,17.0,20.0,20.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,125.0,0.0,0,-2.1356087460596473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
906.0,122,1.0,0.0,26.0,-2.0,6.0,0.0,0.0,189,2.0,26.0,32.0,34.0,34.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,47.5,0.0,0,3.2716129120929582,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
912.0,902_122,0.0,1.0,15.48,-6.0,6.52,0.0,3.0,189,3.0,15.48,22.0,28.0,31.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,47.5,0.0,0,3.2716129120929582,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
896.0,122,1.0,0.0,6.0,-5.0,6.0,0.0,0.0,195,5.0,6.0,12.0,17.0,17.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,20.0,0.0,0,1.6853480429659682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
905.0,902,0.0,0.0,5.0,-5.0,6.0,0.0,5.0,195,0.0,5.0,11.0,16.0,16.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,20.0,0.0,0,1.6853480429659682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
957.0,122,1.0,0.0,6.0,-3.0,6.0,0.0,0.0,201,3.0,6.0,12.0,15.0,15.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,0,0.7520365054944557,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
966.0,902,0.0,0.0,5.0,-3.0,6.0,0.0,3.0,201,0.0,5.0,11.0,14.0,14.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,0,0.7520365054944557,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
598.0,122,1.0,0.0,12.0,-2.0,6.0,0.0,0.0,241,2.0,12.0,18.0,20.0,20.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,47.5,0.0,0,2.7462669519489573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
609.0,902,0.0,0.0,15.0,-2.0,6.0,0.0,2.0,241,0.0,15.0,21.0,23.0,23.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,47.5,0.0,0,2.7462669519489573,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
596.0,122,1.0,0.0,4.0,-5.0,6.0,0.0,0.0,243,5.0,4.0,10.0,15.0,15.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,30.0,0.0,0,8.066666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
602.0,902,0.0,0.0,5.0,-5.0,6.0,0.0,5.0,243,0.0,5.0,11.0,16.0,16.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,30.0,0.0,0,8.066666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
840.0,122,1.0,0.0,7.0,-3.0,6.0,0.0,0.0,265,3.0,7.0,13.0,16.0,16.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,20.0,0.0,1,0.9667498549469982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
879.0,902,0.0,0.0,12.0,-3.0,6.0,0.0,3.0,265,0.0,12.0,18.0,21.0,21.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,20.0,0.0,1,0.9667498549469982,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
835.0,122,1.0,0.0,9.0,-5.0,6.0,0.0,0.0,266,5.0,9.0,15.0,20.0,20.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,90.0,0.0,0,1.7662974572282628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
878.0,902,0.0,0.0,12.0,-3.0,6.0,0.0,3.0,266,0.0,12.0,18.0,21.0,21.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,90.0,0.0,0,1.7662974572282628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
898.0,122,1.0,0.0,9.0,-3.0,6.0,0.0,0.0,276,3.0,9.0,15.0,18.0,18.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,20.0,0.0,0,-0.8175207709973713,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
905.0,902,0.0,0.0,10.0,-3.0,6.0,0.0,3.0,276,0.0,10.0,16.0,19.0,19.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,20.0,0.0,0,-0.8175207709973713,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
898.0,122,1.0,0.0,7.0,-3.0,6.0,0.0,0.0,283,3.0,7.0,13.0,16.0,16.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,30.0,0.0,0,-1.9666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
905.0,902,0.0,0.0,5.0,-3.0,6.0,0.0,3.0,283,0.0,5.0,11.0,14.0,14.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,30.0,0.0,0,-1.9666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
958.0,122,1.0,0.0,6.0,-5.0,6.0,0.0,0.0,288,5.0,6.0,12.0,17.0,17.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,175.0,0.0,0,-0.9666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
963.0,902,0.0,0.0,11.0,-3.0,6.0,0.0,3.0,288,0.0,11.0,17.0,20.0,20.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,175.0,0.0,0,-0.9666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
958.0,122,1.0,0.0,9.0,-3.0,6.0,0.0,0.0,292,3.0,9.0,15.0,18.0,18.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0,-2.428989968424144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
965.0,902,0.0,0.0,10.0,-3.0,6.0,0.0,3.0,292,0.0,10.0,16.0,19.0,19.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,0,-2.428989968424144,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1144.0,122,1.0,0.0,6.0,-7.0,6.0,0.0,0.0,325,7.0,6.0,12.0,19.0,19.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,300.0,0.0,0,0.9333333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1141.0,902,0.0,0.0,13.0,-2.0,6.0,0.0,2.0,325,0.0,13.0,19.0,21.0,21.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,300.0,0.0,0,0.9333333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1151.0,122,1.0,0.0,14.0,-4.0,6.0,0.0,0.0,329,4.0,14.0,20.0,24.0,24.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,90.0,0.0,0,2.909790716520601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1147.0,902,0.0,0.0,12.0,-3.0,6.0,0.0,3.0,329,0.0,12.0,18.0,21.0,21.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,90.0,0.0,0,2.909790716520601,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
419.0,121,1.0,0.0,2.0,-15.0,5.0,0.0,0.0,339,15.0,2.0,7.0,22.0,22.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,20.0,0.0,0,5.016666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
421.0,902_87,0.0,1.0,5.5,-13.0,7.5,0.0,6.0,339,7.0,5.5,13.0,26.0,29.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,20.0,0.0,0,5.016666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
613.0,121,1.0,0.0,7.0,-17.0,6.0,0.0,0.0,367,17.0,7.0,13.0,30.0,30.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,0.0,0.0,0,2.783333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
629.0,902_87,0.0,1.0,8.5,-17.0,6.5,0.0,8.0,367,9.0,8.5,15.0,32.0,35.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,0.0,0.0,0,2.783333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
607.0,121,1.0,0.0,14.0,-18.0,6.0,0.0,0.0,369,18.0,14.0,20.0,38.0,38.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,47.5,0.0,0,5.883333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
619.0,87_902,0.0,1.0,8.98,-15.0,12.019999999999982,0.0,8.0,369,7.0,8.98,20.999999999999982,35.999999999999986,38.999999999999986,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,47.5,0.0,0,5.883333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
608.0,121,1.0,0.0,7.0,-16.0,6.0,0.0,0.0,371,16.0,7.0,13.0,29.0,29.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,90.0,0.0,0,2.320255512214531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
617.0,87_902,0.0,1.0,9.98,-16.0,12.019999999999982,0.0,8.0,371,8.0,9.98,21.999999999999982,37.999999999999986,40.999999999999986,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,90.0,0.0,0,2.320255512214531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
633.0,121,1.0,0.0,14.0,-3.0,6.0,0.0,0.0,372,3.0,14.0,20.0,23.0,23.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,0.0,0,5.449999999999999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
602.0,902,0.0,0.0,10.0,-5.0,6.0,0.0,5.0,372,0.0,10.0,16.0,21.0,21.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,20.0,0.0,0,5.449999999999999,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
613.0,121,1.0,0.0,5.0,-17.0,6.0,0.0,0.0,376,17.0,5.0,11.0,28.0,28.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,7.5,0.0,0,6.783333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
629.0,902_87,0.0,1.0,6.5,-17.0,6.5,0.0,8.0,376,9.0,6.5,13.0,30.0,33.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,7.5,0.0,0,6.783333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
629.0,121,1.0,0.0,9.0,-13.0,6.0,0.0,0.0,377,13.0,9.0,15.0,28.0,28.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,0.0,0,2.5166666666666675,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
631.0,902_87,0.0,1.0,6.5,-14.0,6.5,0.0,6.0,377,8.0,6.5,13.0,27.0,30.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,7.5,0.0,0,2.5166666666666675,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
842.0,121,1.0,0.0,3.0,-14.0,6.0,0.0,0.0,393,14.0,3.0,9.0,23.0,23.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,7.5,0.0,0,1.9666666666666668,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
882.0,902_121,0.0,1.0,6.56,-14.0,7.44,0.0,2.0,393,12.0,6.56,14.0,28.0,31.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,21.0,7.5,0.0,0,1.9666666666666668,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
843.0,121,1.0,0.0,19.0,-14.0,6.0,0.0,0.0,397,14.0,19.0,25.0,39.0,39.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,7.5,0.0,1,-1.0500000000000007,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
856.0,87_902,0.0,1.0,9.98,-17.0,11.02,0.0,8.0,397,9.0,9.98,21.0,38.0,41.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,7.5,0.0,1,-1.0500000000000007,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
859.0,121,1.0,0.0,14.0,-13.0,6.0,0.0,0.0,400,13.0,14.0,20.0,33.0,33.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,20.0,0.0,0,-5.316666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
856.0,87_902,0.0,1.0,9.98,-15.0,11.02,0.0,6.0,400,9.0,9.98,21.0,36.0,39.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,30.0,20.0,0.0,0,-5.316666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
