,Model71,Model77,Model89,Model104,Model116
5914,0.9999988079071045,0.9999998807907104,0.9638911485671997,1.0,0.9826596975326538
5920,0.021490292623639107,1.611529132361511e-09,0.4691700339317322,0.005984021816402674,0.012579509988427162
5924,1.0579158242762787e-06,8.469062595395371e-05,7.806413123034872e-06,3.097886877578837e-11,0.01646672934293747
5925,0.653816282749176,0.9999171495437622,0.9959796667098999,0.9990372657775879,0.991790771484375
5936,0.03679266199469566,1.3674809906660812e-07,2.052024683507625e-06,9.80335326805637e-11,6.506660859478936e-21
5951,0.9985161423683167,1.0,0.9999221563339233,0.9990253448486328,0.9788649082183838
5962,0.7528846859931946,0.9999992847442627,0.9999785423278809,1.0,0.9976432919502258
5963,3.3310158187305206e-08,7.110875685611973e-06,0.45480141043663025,1.444486861146288e-05,0.000245167437242344
5966,0.935351550579071,0.9354555606842041,0.874767005443573,0.9792836904525757,0.9994226694107056
5978,0.022337153553962708,9.964993523681187e-07,0.35312843322753906,0.1037147268652916,0.1716037392616272
5980,3.0885685120551898e-09,2.7520549394921545e-08,1.8259306671097875e-06,0.008349234238266945,7.828656473085616e-11
6033,9.775662918043437e-11,0.02423463575541973,0.03878137469291687,0.2443726658821106,5.857734322489705e-06
6051,4.84889145792967e-16,4.211969439893437e-09,2.5286797100676495e-09,1.6109391598462253e-09,1.1190848527259205e-14
6056,0.0019050989067181945,0.007829449139535427,1.3171381851861952e-07,0.08265142142772675,2.4608165404060856e-05
6064,0.9999998807907104,0.9996602535247803,0.9981270432472229,1.0,0.7779701352119446
6067,2.518961437103066e-31,1.283352243919289e-11,4.3999684957474227e-16,1.7932485398409852e-14,1.8541305046446339e-16
6460,5.190819501876831e-05,2.3583037034313747e-07,5.9750738728325814e-05,1.0,5.715313818654977e-05
6469,0.9942057728767395,0.9999998807907104,0.9594516754150391,1.0,0.9982553124427795
6472,0.7033686637878418,0.002748197177425027,0.515187680721283,0.0007575950003229082,0.0004291937220841646
6497,2.1613386080865382e-10,0.7902770042419434,0.11371979117393494,0.11353787779808044,9.856310434486204e-09
6504,1.241186153855267e-09,1.0138508060870418e-30,8.046728295621128e-16,2.75948046964819e-13,1.586041798873339e-05
6512,6.297176669001203e-11,5.069533699497697e-07,0.0037360787391662598,0.005485181231051683,1.5808853959242697e-07
6650,0.0018936691340059042,3.701334208017215e-05,1.1362189979990944e-05,1.4282216393975231e-15,0.00057695695431903
6707,0.00013775599654763937,8.657681149770724e-08,0.04057791456580162,0.0020294401329010725,0.5211806297302246
6717,2.8030290195601992e-06,0.00041366805089637637,0.016149137169122696,4.938862912240438e-05,9.986877557821572e-05
6721,6.649035100281253e-08,2.9096176149323583e-05,0.01710604690015316,2.911459267510716e-20,0.0005633410182781518
6731,0.02059084363281727,0.0017805242678150535,0.20362211763858795,6.428641086131393e-08,0.041785828769207
6732,4.3671246131459747e-32,2.0593579002999675e-20,0.0006522447220049798,7.045342038564921e-21,7.2601683763199545e-22
6760,5.8836801634920815e-15,0.07917178422212601,0.3865062892436981,0.02177954651415348,0.0015112723922356963
6766,2.63268656874871e-10,4.99769721348657e-17,0.43293702602386475,0.0007183823036029935,9.634096298505312e-11
6768,0.30759721994400024,0.5416412949562073,0.6106658577919006,1.0,0.9147837162017822
6772,7.559514944360454e-17,8.325348197760417e-22,0.00020467194553930312,0.0052980235777795315,1.2678844640845455e-09
6775,0.008122776634991169,4.846472615477713e-22,4.528489625954535e-06,0.09770409017801285,5.6641656642764104e-11
6777,1.3628829265144304e-06,4.36637219536351e-06,4.860601365841433e-10,0.0001684947346802801,6.318910891423002e-05
6796,5.4294807341648266e-05,4.062954400002594e-12,0.24726378917694092,0.034439463168382645,0.2755774259567261
7875,9.995616771465817e-23,2.3161357276535455e-09,0.4435170590877533,3.666161883623953e-14,1.7195452080448266e-17
7890,4.5265491621648835e-07,1.588664311213961e-09,0.00014963738794904202,0.0022720731794834137,0.00032075418857857585
7892,1.6598139529477862e-09,2.6266263469798545e-11,1.2765263672498417e-11,0.09950330853462219,1.2094695904518726e-11
7917,2.4317023417097516e-05,1.0097506164541414e-10,1.7483042791255343e-09,0.00024119438603520393,6.168338756440406e-11
7927,0.0011290869442746043,2.806800466714776e-06,4.267162876203656e-05,8.107642497634515e-05,0.00023461964156012982
7939,0.950810968875885,0.9112414121627808,0.1663375198841095,0.9997182488441467,4.432183402514056e-07
7944,0.9678800702095032,0.9999306201934814,0.9941112399101257,1.0,0.9994889497756958
7975,0.999990701675415,0.9999473094940186,0.9638911485671997,0.9583031535148621,0.9713010787963867
7977,0.945705235004425,0.25465360283851624,0.159500390291214,0.49477723240852356,0.3631889522075653
7979,1.7049894722731551e-06,0.002952830633148551,1.9560588043532334e-05,5.100403541291598e-06,1.2157958053649054e-06
7981,8.299440196424257e-06,1.0438414760653107e-15,0.9969260096549988,0.9996943473815918,2.8275393636721657e-13
7992,0.9994274377822876,0.9972835779190063,0.4595353305339813,0.9729893207550049,0.2735758423805237
8011,0.9873008728027344,0.8902984261512756,0.9998062252998352,0.7965566515922546,0.5290647149085999
8016,0.9961497783660889,0.9986578226089478,0.37952160835266113,0.9993044137954712,0.9999905824661255
8018,1.1001977967713388e-14,8.539755733971314e-17,9.885265939146848e-09,5.210173640080029e-06,2.969726894528935e-16
8019,0.9932946562767029,0.00014743725478183478,0.5391902923583984,0.9337769746780396,0.722797691822052
8023,9.241982179553077e-12,0.9039814472198486,0.5017400979995728,0.19615128636360168,0.9120137095451355
8027,0.09421184659004211,0.021367156878113747,0.03383524343371391,0.3305986523628235,4.077471749042161e-05
8030,8.867422707226069e-08,1.7968407064472558e-06,0.007076425477862358,0.0038485790137201548,0.003797932295128703
8032,0.16670870780944824,9.015586215355142e-07,3.39511752827093e-05,5.064327687162513e-18,2.0340118478401337e-12
8038,0.674858808517456,0.49712592363357544,0.3597628176212311,0.35815146565437317,0.573758065700531
8041,0.983283519744873,0.999990701675415,8.122516987896233e-07,0.9986518025398254,0.9997698664665222
8049,0.26091304421424866,0.00014585685858037323,0.3657643795013428,0.08277156203985214,0.4564415216445923
8082,2.7304932911865944e-15,2.7614740840166026e-33,2.0613214653081664e-29,1.0173426850998172e-42,1.2813546695813162e-21
8083,0.9608433246612549,1.0,0.9999839067459106,0.9999581575393677,0.9591351747512817
8085,2.2371295094192334e-10,2.484609407105154e-09,0.39660993218421936,0.0021089331712573767,0.0034757722169160843
8086,7.176178769441321e-05,0.0017337986500933766,0.00029313433333300054,0.0007593977497890592,0.12682747840881348
8088,5.143211456015706e-05,4.657045148820371e-12,0.010964789427816868,0.027661863714456558,0.18653522431850433
8093,0.4890601336956024,0.02516220323741436,0.041057635098695755,0.946724534034729,0.1709088236093521
8097,9.995616771465817e-23,2.3161357276535455e-09,0.4435170590877533,3.666161883623953e-14,1.7195452080448266e-17
8100,0.22484540939331055,0.047993581742048264,0.6983277797698975,0.39372098445892334,0.9776288866996765
8101,0.269535094499588,0.30822470784187317,0.607402503490448,0.2236545979976654,0.11502619832754135
8142,1.2227379371894237e-21,0.028290770947933197,2.3269951707183788e-15,0.05233396217226982,6.692418429328495e-13
8208,1.7008475183821758e-10,6.820433551268934e-09,0.0010927957482635975,0.31148990988731384,7.457595785353988e-08
8211,0.21071453392505646,0.24733293056488037,0.00011000256927218288,0.3491889238357544,0.0020592825021594763
8247,0.9999970197677612,1.0,1.0,0.9999998807907104,0.9864903688430786
8251,0.11856856942176819,3.68010405509267e-05,0.43371590971946716,2.4846436019743123e-08,0.0006720671663060784
8285,0.00014325631491374224,0.06394089013338089,0.012616202235221863,0.027448544278740883,0.010945352725684643
8288,8.344533125637099e-05,1.0356390021115658e-06,5.981989374959085e-07,0.009702839888632298,0.0001688162301434204
8292,8.880205361180183e-26,7.972581403344724e-29,1.0694205521133426e-09,0.00026650962536223233,6.509767310419985e-20
8293,5.261416049506806e-07,0.004591422155499458,8.591165837545586e-14,6.829853658541288e-14,0.0002952598442789167
8347,1.471568206366127e-17,0.0019805675838142633,5.362931334372438e-25,1.5249858097891275e-16,1.5853020935915896e-12
8350,4.348631101481343e-13,7.926120968327482e-15,7.720241563684326e-16,1.258141128346324e-05,1.35091141828525e-07
8354,0.18046998977661133,0.11587568372488022,0.4843817949295044,0.4780953824520111,0.02146725542843342
9015,0.9977254271507263,0.9999053478240967,0.9209705591201782,0.9052792191505432,0.7059710025787354
9028,0.9993471503257751,0.9999704360961914,0.9999852180480957,1.0,0.9999946355819702
9029,0.9968902468681335,0.9978147745132446,0.999803364276886,0.9916507601737976,0.9548491835594177
9031,0.9346692562103271,0.7949084043502808,0.988867461681366,0.9892498254776001,0.7720510959625244
9034,0.879463255405426,0.25366508960723877,0.14321556687355042,0.4169469177722931,0.2274627536535263
9049,0.8502539396286011,0.22343647480010986,0.9252416491508484,0.28342339396476746,0.677359938621521
9054,0.9990485310554504,0.9983177185058594,0.9447306394577026,0.9999603033065796,0.9845298528671265
9059,1.0,0.9942150712013245,0.999968409538269,1.0,0.9999113082885742
9066,0.9262086749076843,0.408923864364624,0.24536067247390747,0.8744339942932129,0.599373459815979
9074,1.0,1.0,1.0,0.9997081160545349,0.9854684472084045
9090,0.6617717146873474,0.2748703360557556,0.29587769508361816,0.9677321314811707,0.949536144733429
9093,0.9999592304229736,0.8450594544410706,0.8779399991035461,0.9999843835830688,0.9260467290878296
9094,1.0,1.0,0.7480238676071167,1.0,0.8731979131698608
9121,0.9968419075012207,1.0,0.9999998807907104,0.9999995231628418,0.9997957348823547
9122,0.9933072924613953,0.9999984502792358,0.9999852180480957,1.0,0.9787006974220276
9124,0.7030187249183655,0.35168570280075073,0.8682377934455872,1.0,0.26156291365623474
9128,0.9999995231628418,1.0,1.0,1.0,1.0
9131,0.6617717146873474,0.999735414981842,0.9485052824020386,1.0,1.0
9132,0.9999717473983765,0.9980282187461853,0.46877893805503845,1.0,0.8848175406455994
9141,0.9999996423721313,0.9997860789299011,0.9983344674110413,1.0,0.9999977350234985
9203,1.0,0.9999997615814209,0.9999998807907104,1.0,1.0
9261,0.4982248842716217,0.9166745543479919,0.9303981065750122,0.40324681997299194,0.9896169900894165
9271,0.9999860525131226,1.0,0.9993347525596619,1.0,0.926859438419342
9272,2.9618729513458675e-06,0.9802222847938538,0.9638911485671997,0.9982905983924866,0.7964930534362793
9276,1.0,1.0,0.9999910593032837,1.0,0.9999808073043823
9278,0.997407853603363,0.9718340039253235,0.9638911485671997,0.9565828442573547,0.9928693175315857
9280,0.9998260140419006,0.9999014139175415,0.9411900043487549,0.99998939037323,0.9841727018356323
9288,0.999997615814209,1.0,0.9892487525939941,1.0,0.9493050575256348
9367,0.945822536945343,0.993813157081604,0.8229362964630127,0.9998492002487183,0.5290647149085999
9374,0.9999994039535522,1.0,1.0,1.0,1.0
9375,0.9998482465744019,1.0,0.9996986389160156,1.0,0.9995293617248535
9378,0.988523542881012,2.26680965664805e-10,0.9986094236373901,0.4012110233306885,0.08526861667633057
9386,0.9999407529830933,0.9999998807907104,0.9987758994102478,0.99055415391922,0.9999959468841553
9432,1.0,1.9678143663159897e-12,1.0,1.0,1.0
9468,0.847608208656311,0.849353015422821,0.5128136277198792,0.934297502040863,3.3469410709585645e-07
9470,0.9941752552986145,1.0,1.0,0.9999996423721313,0.9831618070602417
9477,0.540634274482727,0.046437885612249374,0.7120224833488464,0.4352073669433594,0.12707118690013885
9584,0.9860166907310486,1.0,0.999245285987854,1.0,0.9999397993087769
9586,0.9939790964126587,0.9895024299621582,0.8844003677368164,0.9994537234306335,4.391910624690354e-05
9761,0.4405103325843811,0.9624285697937012,0.025697879493236542,0.40271592140197754,0.2888540029525757
9765,0.884544312953949,0.7004482746124268,0.6136255264282227,0.9999991655349731,0.8169614672660828
9767,1.0,1.0,0.9974393844604492,1.0,0.9999998807907104
9774,0.9325692653656006,4.633633971309892e-13,0.9896626472473145,0.9960118532180786,0.9899943470954895
9775,0.9998958110809326,0.9999998807907104,0.9991937279701233,0.9999862909317017,0.5181416273117065
9790,0.22028282284736633,0.089385025203228,0.5240283608436584,0.2821272611618042,0.475084125995636
9817,0.999516487121582,0.9999994039535522,0.7883086800575256,1.0,0.8432276248931885
9823,0.9742884635925293,0.8689554929733276,0.9992986917495728,0.9950270056724548,0.9995009899139404
9825,0.9999676942825317,0.9999080896377563,0.9782029986381531,0.9996182918548584,0.7941194772720337
9827,0.9965887069702148,0.9999922513961792,0.777588963508606,1.0,0.8711041808128357
9828,0.9910593628883362,0.9999433755874634,0.5298004150390625,0.9999985694885254,0.4911838173866272
9833,0.9999986886978149,0.9999998807907104,0.9999924898147583,1.0,0.9124439358711243
9836,0.9999998807907104,1.0,0.9999034404754639,1.0,0.9970358610153198
9853,0.950747013092041,0.768879234790802,0.5125024914741516,0.34260696172714233,0.8090259432792664
9866,0.9996482133865356,1.0,0.9996065497398376,1.0,0.9809463620185852
9867,0.7566125988960266,0.998450756072998,0.4585343897342682,0.9999997615814209,0.9992833733558655
9868,0.25121375918388367,0.8156831860542297,0.5820921659469604,0.0030033232178539038,0.007926492020487785
9871,0.9891151189804077,0.8944150805473328,0.9638911485671997,0.5272345542907715,0.852043867111206
9879,0.989729642868042,0.972913384437561,0.9867374300956726,0.9985446929931641,0.912347674369812
9883,0.10085764527320862,0.13765829801559448,0.6575333476066589,0.29981720447540283,0.038937315344810486
9884,0.9544272422790527,0.9971354007720947,0.9905124306678772,0.18583232164382935,0.0006659948849119246
9888,3.952421323560884e-08,1.0,0.890285849571228,1.0,0.9997915625572205
9889,1.0042591182203488e-14,0.6925122737884521,0.5454489588737488,0.420796275138855,0.9945189356803894
9895,0.5925737619400024,0.5065886378288269,0.8167757391929626,0.6121530532836914,0.9896700978279114
9897,1.8828198733444879e-07,0.07294591516256332,0.2264239639043808,0.5263769030570984,4.2519041016930714e-06
9948,0.9999998807907104,1.0,1.0,1.0,0.806235671043396
9952,1.0,0.9992921352386475,0.9999374151229858,0.9955875873565674,0.9745141267776489
9953,1.0,1.0,0.9999836683273315,1.0,1.0
9957,0.999998927116394,0.9738883972167969,0.2788344621658325,0.9401741623878479,0.2655855119228363
9959,0.9999990463256836,1.0,0.9987505674362183,1.0,0.9998307228088379
9962,0.9935053586959839,1.6180092821116432e-09,0.9877194166183472,0.9959610104560852,0.8243387341499329
9964,0.9969889521598816,0.9999992847442627,0.9909104704856873,0.999998927116394,0.9810144901275635
9967,0.9998168349266052,1.0,0.9999990463256836,1.0,0.7877275943756104
9969,0.43994706869125366,0.43872225284576416,0.462971955537796,0.5037533044815063,0.22495250403881073
9980,0.9975675344467163,0.9999995231628418,0.9114987850189209,1.0,0.9730969071388245
10075,0.6617717146873474,0.5231018662452698,0.3338491916656494,0.33992645144462585,0.3599911630153656
10084,1.0,0.999967098236084,1.0,1.0,0.9857729077339172
10130,1.5736285163825414e-08,0.8071585297584534,0.9402889013290405,0.4084263741970062,0.9264492392539978
10132,1.0,1.0,0.9999997615814209,1.0,0.9252454042434692
10146,1.0,1.0,1.0,1.0,1.0
10149,1.0,0.9388675689697266,0.6256424188613892,0.9999593496322632,1.3080801863907254e-07
10172,0.9924309849739075,0.9999996423721313,0.9650743007659912,0.9376377463340759,0.9994829893112183
10211,0.9979495406150818,0.9985811710357666,0.9970043301582336,0.9511168599128723,0.9687207341194153
10214,0.99994957447052,0.9999992847442627,0.99964439868927,0.9999867677688599,0.6399049162864685
10215,1.0,0.9987837672233582,0.6213966608047485,0.9631379842758179,0.9996507167816162
10216,0.9995529055595398,0.9593205451965332,0.4530200958251953,0.9891112446784973,0.9925009608268738
10222,0.9912790656089783,0.9999988079071045,0.9605234861373901,0.949432373046875,0.6505626440048218
10232,0.9999774694442749,0.999997615814209,1.0,0.9283544421195984,2.250546231152839e-06
10246,0.0022445698268711567,1.8805149011313915e-05,1.717197483230848e-05,1.2117246797060943e-06,2.1597477370960405e-06
10273,0.0016669828910380602,2.098394702443329e-08,0.9765199422836304,0.1687401384115219,0.9953338503837585
10281,0.5294030904769897,1.2465859455801365e-09,0.8248177170753479,3.897605662029942e-31,0.9569189548492432
10285,1.0,0.9999997615814209,0.7068366408348083,1.0,0.5290647149085999
10286,0.9999790191650391,1.0,0.9999047517776489,1.0,0.9999457597732544
10287,0.9999998807907104,1.0,0.9999914169311523,1.0,0.9657381176948547
10288,0.11679376661777496,1.329700171481818e-05,0.004969374742358923,0.00015575168072246015,0.05344313010573387
10290,1.0,0.998607337474823,0.9998505115509033,1.0,0.9999970197677612
10294,0.9911351203918457,0.5671648979187012,0.37512803077697754,0.9807177782058716,9.054803018493374e-10
